,v_id,v_name,v_dist,v_cat
1942,513fb5e3e4b0249deeed386d,FLAVA II  RESTAURANT AND BAKERY,898,Caribbean Restaurant
1943,4f438cbe19834bc91f577501,Lahore Restaurant,890,Food
1944,55035376498e847a3e3b35c4,BC Restaurant Group,720,Restaurant
1945,4f3236ed19836c91c7c16ee3,City Restaurant,756,Food
1946,4bed8d5091380f479313a018,International Paradise Restaurant,855,Caribbean Restaurant
1947,4d554e3aba5b224bdee50c14,Bobby's Coffee Shop,122,Coffee Shop
1948,4b3cfd10f964a5203d8b25e3,Vee's Restaurant,912,Caribbean Restaurant
1949,4f320ee619833175d60c59ad,Golden Taste Famous Caribbean Restaurant,317,Caribbean Restaurant
1950,4f3273b519836c91c7d92e5c,Hung Fat Restaurant,113,Food
1951,558b3344498e9cf80879d591,Maxwell Restaurant & Bar,120,American Restaurant
1952,507de8b0e4b0bfd41388d034,Ricky's Eat-Well Jamaican Restaurant,982,Caribbean Restaurant
1953,4bb7f2cacf2fc9b659119f02,Crown Fried Chicken,648,Fried Chicken Joint
1954,4edaf5560e61d46ad8c472e5,Lee Chinese Restaurant,871,Asian Restaurant
1955,56f07966498e18f9b8ec1522,Ian's Coffee Shop,1162,Coffee Shop
1956,4e6175d1a80951b31816041f,Good Taste Chinese Food,165,Chinese Restaurant
1957,4f32998d19836c91c7e790c9,Sterling Restaurant,185,Food
1958,4caf51bfef1b3704457b3100,Chris Caribbean Restaurant,1020,Caribbean Restaurant
1959,54c8f658498e51c7737931a2,Manhattanville Coffee,827,Coffee Shop
1960,4fbe7d96e4b05cd27a471c22,Rogers coffee shop,930,Restaurant
1961,4c3e42908d99b713d6cb1a06,Essence Bar & Restaurant,987,Southern / Soul Food Restaurant
1962,4f328d4a19836c91c7e2eb45,Mar De Plata Restaurante,118,Food
1963,50e79e88e4b0d3547b82e5f3,Catfish,950,Cajun / Creole Restaurant
1964,512ff4f1e4b0ee8b205bf62e,PJ Restaurant & Bakery,776,Caribbean Restaurant
1965,55abe2da498e24734fecf8bf,Line & Moore Deli Grocery & Coffee Bar,777,Deli / Bodega
1966,4dca7405c65bebb82f386185,Subway Restaurant,1044,Sandwich Place
1967,4f32489b19836c91c7c8751a,Estrellita Coffee Shop,830,Food
1968,4bddc63fffdec928d95de6a1,Exquisite Restaurant,716,Caribbean Restaurant
1969,4bfec075369476b04fcc8c1f,Wing Cheong,1058,Chinese Restaurant
1970,4e1869ce14957dc705d6b8f3,Ranchito Restaurant,397,Spanish Restaurant
1971,50359ba1e4b05ec15f1cd52b,Jake's Coffee,1129,Coffee Shop
1972,5998aac6bed4833255ead3eb,Jan's Coffee Shop,1169,Café
1973,4d2b2d3b3c795481e27ee69b,Jenny Coffe Shop #2,183,Coffee Shop
1974,4c26e895c11dc9b636e32924,Secrets Lounge,717,Lounge
1975,538150e6498ea82192d3722a,Diamond Krust Restaurant & Bakery,1190,Caribbean Restaurant
1976,4f32786019836c91c7daf02f,Wondo Genet Restaurant,364,Food
1977,4c227a1c13c00f47c18d87de,Cas West Indian & American Restaurant,502,Caribbean Restaurant
1978,56eeb244cd10ffe7a63c2bce,Ian's Coffee,1146,Coffee Shop
1979,4d35fa4ddb7c236aec517465,Four Seasons Jamaican Restaurant,736,Caribbean Restaurant
1980,58110e6938fa8f87624a65ff,Lexotique Restaurant & Fritay,1327,Caribbean Restaurant
1981,4b8c8b23f964a520e2d532e3,Trinidad Golden Palace Restaurant,602,Bakery
1982,549dded5498e3fb730bce086,Nostran Fresh Cafe,699,Bakery
1983,4f32890519836c91c7e14e0c,Cocks Restaurant,611,Food
1984,4f43515619834bc91f55ed3b,Yoyo Family Restaurant,671,Food
1985,4cf85473ee0ea143c3ce3b97,Ullah Restaurant,1134,Indian Restaurant
1986,58c5d4de409f5601c6e4a7d7,Yummy Chinese Restaurant,946,Chinese Restaurant
1987,4e810e790aaf2b392cc6432b,Eastern Chinese Restaurant,540,Asian Restaurant
1988,4f3238af19836c91c7c21ccf,Cherrys Restaurant,574,Food
1989,4ba154a4f964a5204cad37e3,Ital Shak Vegetarian Restaurant,599,Vegetarian / Vegan Restaurant
1990,4f3258bc19836c91c7cebd61,Isla Restaurant,595,Food
1991,4bbd4b798ec3d13a85fd1b28,Imperial Kitchen Chinese Restaurant,850,Chinese Restaurant
1992,4f32733319836c91c7d8fd5f,Kalani's Restaurant and Catering,613,Food
1993,4f5e3885e4b0cfc5e35cea3a,China Star restaurant,611,Asian Restaurant
1994,51edc7e1498e24cb61840f88,Golden Asian Restaurant,591,Chinese Restaurant
1995,4f43693119834bc91f56a26b,Marcel Restaurant,648,Food
1996,4f3269ab19836c91c7d55959,Mr Chan Chinese Restaurant,9,Food
1997,4c1ad571eac020a10a0144c2,China Hao Restaurant,1068,Chinese Restaurant
1998,5620226b498eeefe09a24ab1,Tasty Delicious Bakery & Restaurant,83,Bakery
1999,4c4cc9d9172b76b0610209d1,Tropical Paradise Restaurant,558,Caribbean Restaurant
2000,4f32294319836c91c7bc2f55,Number 1 Chinese Restaurant,155,Chinese Restaurant
2001,4d3b0c6d1fc36dcbbc206df5,Siu's Restaurant,1078,Chinese Restaurant
2002,4cadfb8e8c48a09360b2702c,J J's Coffee Shop,790,Coffee Shop
2003,4ed7e059b8f7e740d1a8f5f3,P&S Bakery & Restaurant,1117,Bakery
2004,4dc085ac0cb60a0db2ec1093,Topaze West Indian & American Restaurant,1113,Caribbean Restaurant
2005,4f32410d19836c91c7c56b47,Kam Kuo Restaurant,312,Food
2006,59adea52a92d9826fc72af61,Duncans Island Style Restaurant,356,Caribbean Restaurant
2007,4e7dd2d7d3e3294a67bcd8e8,Top Taste Restaurant,657,Caribbean Restaurant
2008,4c71de9b8efc370408c1117d,Man Do,903,Chinese Restaurant
2009,4ba2c372f964a520371738e3,Cafe Alta Restaurant,634,Restaurant
2010,4cfef9c3f1605481e9ce96ea,Taste of China Restaurant,1047,Chinese Restaurant
2011,4fc16470e4b0117b739cc24b,Island Grove Restaurant,847,Caribbean Restaurant
2012,4dfc0123b3ad26d18b9f71fd,Subway Restaurant #52037,649,Sandwich Place
2013,4d8a7b7226a36ea877f7f5ad,Joyce's West Indian Restaurant,571,Caribbean Restaurant
2014,4f32533219836c91c7cc9c0c,Lin Hing Restaurant,545,Food
2015,4f32685d19836c91c7d4d6b5,Smooth Taste Restaurant-Juice Bar,595,Food
2016,4d9221a27379b60cecd3db07,You Yi Chinese Restaurant,1108,Chinese Restaurant
2017,4e4e6c69bd4101d0d7a9d640,Prestige Carribean Restaurant,768,Caribbean Restaurant
2018,4c9a87beb8e9224b0da64e3d,Boston Jerk City,615,Caribbean Restaurant
2019,4e8f7d1f61afcfde297b3971,Mando Chinese Restaurant,782,Chinese Restaurant
2020,513fb5e3e4b0249deeed386d,FLAVA II  RESTAURANT AND BAKERY,1080,Caribbean Restaurant
2021,4f326eb619836c91c7d74326,Leslies Palace Caribbean Bar and Restaurant,887,Food
2022,4e6949d61f6ee8476e67f34f,A & V Pizza,1021,Pizza Place
2023,509d5d58e4b08f34f7e5f81d,Taste Supreme Jamaican Restaurant,1103,Caribbean Restaurant
2024,4f3290d619836c91c7e4417b,Yvette's Restaurant,1059,Food
2025,4f3289cb19836c91c7e1968a,Libon Restaurant,1073,Food
2026,4e6680e0b0fbcbb043b9e19a,Blake's International Restaurant,1085,Food
2027,51254b85e4b0a34a772e4490,Silver Krust West Indian Restaurant,670,Caribbean Restaurant
2028,4f32686d19836c91c7d4dd40,Spice Jam Restaurant,1084,Food
2029,4f44878f19836ed00194b511,La Verite Restaurant,1097,Food
2030,4f323d5a19836c91c7c3f347,Finger Licking Restaurant and Bakery,1097,Bakery
2031,4f438c8f19834bc91f57736f,Pearlys Jamaican Restaurant,1098,Food
2032,4f32989319836c91c7e731d4,La Deesse Restaurant,1098,Food
2033,4f32afd619836c91c7efe2c0,Quisqueya Restaurant,1106,Food
2034,4f32af4619836c91c7efad1b,Deshan Restaurant,1106,Food
2035,4f949906e4b0e90bfcb6ea7d,Cathedral Restaurant,1308,Caribbean Restaurant
2036,4f4bce80e4b0927adc4900ae,Dutch Pot Jamaican and American Restaurant,884,Caribbean Restaurant
2037,4fd1048de4b007f80912cc71,Plum Tree restaurant & catering,1072,Caribbean Restaurant
2038,4f321b2519836c91c7b676d1,Andy's Restaurant,1370,Food
2039,56074d7e498ecd0d69d3a282,Radhuni Restaurant,103,Halal Restaurant
2040,4c0c4663340720a1e17d8993,El Mirador,50,Mexican Restaurant
2041,4f324d4719836c91c7ca4a1e,Ambrosia Italian and Albanian Restaurant,55,Food
2042,4a997860f964a5207a2e20e3,George's Restaurant,1056,Diner
2043,4bcc8a5bb6c49c7435e49391,Subway,71,Sandwich Place
2044,514bbad4e4b068662028db31,Mi Barrio Taqueria Restaurant,117,Mexican Restaurant
2045,4c49da11fbafc92881b67bdb,Andrew's Coffee Shop,941,Diner
2046,4cb72a73e262b60c083a74e0,Ghoroa Sweets and Restaurant,88,Restaurant
2047,4aaa69bff964a520dc5520e3,Faros Restaurant,76,Diner
2048,4c7c6874247cb60c6f375e5e,403 Restaurant,330,Chinese Restaurant
2049,4b718914f964a520c04b2de3,Madina Restaurant and Sweets,892,Indian Restaurant
2050,57c4b6dc498ece54312a9a70,Angelica's Coffee Shop,447,Coffee Shop
2051,4bfe05b3f61dc9b6f0f09fde,Halal Food,122,Food Truck
2052,4f32463019836c91c7c77d1e,Little Bandgladesh Restaurant,110,Food
2053,5915b78f5315935b2758c388,Windsor Coffee,780,Coffee Shop
2054,4bfff933147bd13a0c7c2a4d,El Morro Restaurant & Bar,425,Restaurant
2055,4bcc5400cc8cd13a20adc0cf,Gabby's Coffee Shop,782,Breakfast Spot
2056,4f43ff6d19836ed00191a70f,Edna's Glatt Kosher Delicatessen Restaurant,184,Deli / Bodega
2057,4ca21c392fb1a143ecb20a41,Heimeshe Coffee,366,Coffee Shop
2058,583e6f5e809a772590e8b0fd,Taqueria Restaurante Mi Barrio,125,Restaurant
2059,4b4cff35f964a52023c726e3,Friendly's Chinese Food,181,Chinese Restaurant
2060,4db0f4371e729fcc56497f20,Mashallah,946,Indian Restaurant
2061,4d3783f6b9e5224bf1924b90,Best coffee,1198,Coffee Shop
2062,4f32a7c819836c91c7ece800,Green City Restaurant,350,Food
2063,4bb7871f98c7ef3ba4e82f02,Shayna's Restaurant,973,Caribbean Restaurant
2064,543052e7498e15b89f88b167,Greenhouse Restaurant,365,Indian Chinese Restaurant
2065,4c69abae8d22c92873dcb745,Wing Shing,479,Chinese Restaurant
2066,4bba7c79b35776b06d04cb01,Gran Prestigio,677,Caribbean Restaurant
2067,4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,685,Café
2068,4c48b5159f2ad13a35895352,El Gavilan,456,Mexican Restaurant
2069,4aa53b7bf964a520a84720e3,Bene Restaurant & Pizzeria,1508,Pizza Place
2070,4c923ed551d9b1f7943c8746,China Xing,916,Chinese Restaurant
2071,4d866c1750913704eaceab5b,Shandar Sweet & Restaurant,954,Restaurant
2072,4f327baa19836c91c7dc2deb,Jerusalem Restaurant,558,Middle Eastern Restaurant
2073,4be0ab3e98f2a593010cc35a,"Pardes Pizza, Falafel, & Dairy Restaurant",559,Café
2074,577c1866498e094bfd909c19,Primavera Restaurant,682,Latin American Restaurant
2075,4e4cdeb0bd413c4cc66cd444,Stella's Diner,912,College Cafeteria
2076,4ec3dad0cc213c5f1f88b6f8,Perla Restaurant,606,Spanish Restaurant
2077,5754cfc9498e848fcf38d2c9,Kohinoor Restaurant,637,Indian Restaurant
2078,5447c968498e78a9fe31d076,Hadi Restaurant,745,Pakistani Restaurant
2079,53a85590498e962965ff6c32,Zaragoza's Restaurant,685,Mexican Restaurant
2080,4d600366b6b9a1cd41227651,the vegetarian restaurant,792,American Restaurant
2081,5254952d11d2313bbecf8872,Masbia Restaurant,665,American Restaurant
2082,4f321ce019836c91c7b72d52,Moon Pizzeria and Restaurant,728,Pizza Place
2083,4b8eae78f964a520a13033e3,Julia's Restaurant,1264,Mexican Restaurant
2084,4deff41fc65b0270f3a1510f,Best Coffee & Luncheonette,1190,Coffee Shop
2085,4bf808a75317a5935202ff7e,Vi Min Chinese Restaurant,813,Chinese Restaurant
2086,5b3235e6340a58002c8fe888,Polo Coffee,1040,Coffee Shop
2087,4a3332f3f964a520139b1fe3,Smiling Pizza Restaurant,1135,Pizza Place
2088,4aa53b7bf964a520a84720e3,Bene Restaurant & Pizzeria,621,Pizza Place
2089,5915b78f5315935b2758c388,Windsor Coffee,908,Coffee Shop
2090,534bd584498e77fc6dc4f08b,Muse Coffee & Tea,1133,Café
2091,4d7ec3eb8700370476127899,Royal Deli & Coffee Shop,594,Deli / Bodega
2092,4cfc0ea52d80a1436b0c4fd8,Terrace Coffee Shop,272,Diner
2093,49ce8650f964a520505a1fe3,Southside Coffee,958,Coffee Shop
2094,4aa058fcf964a520433f20e3,Sushi Yama,244,Sushi Restaurant
2095,5429df2b498e49927f118d89,extra virgin pop up restaurant,242,Italian Restaurant
2096,4a47af4cf964a520f4a91fe3,Elora's Restaurant,244,Mexican Restaurant
2097,4b4b90e4f964a5207aa026e3,Fonda,817,Mexican Restaurant
2098,4f44619119836ed00193c349,Circles Restaurant,500,Food
2099,5b345debf62f2b002cdafe16,Outdoor Bar & Restaurant,514,Restaurant
2100,50856d05e4b0ee1f10c48013,Jai Dee Thai Restaurant,858,Thai Restaurant
2101,4e4dce87bd41b76bef9368fe,Happy House Seafood Restaurant,829,Seafood Restaurant
2102,4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,958,Café
2103,4de03417b0fbe2cfa600a2f8,La Isla,1235,Spanish Restaurant
2104,4d600366b6b9a1cd41227651,the vegetarian restaurant,1003,American Restaurant
2105,4f323b7f19836c91c7c3386f,Katina's Restaurant,953,Food
2106,4cc344c682388cfa0fc66635,J & R Restaurant,941,Latin American Restaurant
2107,4c9bda5b54c8a1cd2904754b,Park Slope Restaurant Tour,939,Restaurant
2108,4b25858af964a520437324e3,Ten Japanese Cuisine,807,Sushi Restaurant
2109,4ae0febdf964a520668421e3,Java Indonesian Rijsttafel,762,Indonesian Restaurant
2110,4b14beecf964a5203ba623e3,Athena Mediterranean Cuisine,1043,Greek Restaurant
2111,53d2f064498e0558e547d092,Castillo Restaurant,1256,Latin American Restaurant
2112,5560983b498ead268a134aac,Pablito's Taqueria & Restaurant,1273,Mexican Restaurant
2113,49d00451f964a520f55a1fe3,El Continental,1223,Latin American Restaurant
2114,4b649f99f964a52030c32ae3,Princess Pizzeria,1262,Italian Restaurant
2115,4bb791d653649c7467e445fb,Monsignor's Restaurant,1217,Italian Restaurant
2116,4d0aafeaf608721ea8a6370f,Soigne,1134,American Restaurant
2117,4a6c86e5f964a520b8d01fe3,Tom's Restaurant,289,Diner
2118,4a3302fcf964a520ea9a1fe3,Udom Thai Restaurant & Bar,124,Thai Restaurant
2119,5702919e498e027e6b744f8c,"The Estaminet Brooklyn - Crepes, Juice, Coffee",979,Café
2120,4aa70faff964a520e54b20e3,Happy Restaurant,692,Chinese Restaurant
2121,53401b19498ec1404d49f68f,Stumptown Coffee,106,Coffee Shop
2122,58dd09108ab03f7e1b7199f7,Bantam Coffee Counter,242,Coffee Shop
2123,4c011f91de3376b0fe47f9a4,NYC Love Coffee,682,Food Truck
2124,544f0b97498e9587ae6b4b5f,Sisters,695,Gastropub
2125,5179ff2ae4b0c5568cc0a8d1,Night Owl Coffee,236,Coffee Shop
2126,5169a366e4b04280a1bfb383,Milk River Restaurant,470,Restaurant
2127,5aad4841be7078047f9eba2c,Parlor Coffee,640,Coffee Shop
2128,4bef2b31f2712d7f696afbd8,Buka Nigerian Restaurant,660,African Restaurant
2129,4aa932eaf964a5206d5220e3,564 Grand Restaurant,327,Spanish Restaurant
2130,5ae650a9625a66002c72c8ba,Washington Coffee And News,308,Newsstand
2131,4bf679c45efe2d7f93296734,brooklyn coffee house,826,Coffee Shop
2132,4dba10405da389d2c2339d2a,Daily Press Coffee,933,Coffee Shop
2133,49f50c9ff964a5208a6b1fe3,Gen,127,Sushi Restaurant
2134,586353a30319b827e6f96120,North Cold Restaurant Equipment and Walking Boxes,439,Restaurant
2135,4c7710f25cd6b1f721193e94,Wai Ling Tex-Mex Chinese Restaurant,632,Chinese Restaurant
2136,5b4f3301c47cf9002cfe8f7d,Coffee Land,950,Café
2137,4c78352b2d3ba14356298ad0,Shanghai Restaurant,1021,Chinese Restaurant
2138,4db17d2e0cb6442b2ec9f813,El Castillo Restaurant Spanish Food,1073,Spanish Restaurant
2139,4b526abdf964a5204c7c27e3,New Peking Chinese Restaurant,989,Chinese Restaurant
2140,5066f61be4b0c7c05195fd30,National Coffee Day,834,Coffee Shop
2141,4ba7ff89f964a5201fc539e3,No. 1 Chinese Kitchen,244,Chinese Restaurant
2142,5aa376f38194fc7e0d5a1017,Olas Coffee,700,Coffee Shop
2143,4caf51bfef1b3704457b3100,Chris Caribbean Restaurant,1145,Caribbean Restaurant
2144,429ba900f964a52079241fe3,Sugarcane,927,Caribbean Restaurant
2145,43810e00f964a520eb2a1fe3,Bushbaby Coffee & Teahouse,1034,Coffee Shop
2146,50e79e88e4b0d3547b82e5f3,Catfish,990,Cajun / Creole Restaurant
2147,49baae9af964a52095531fe3,James,630,New American Restaurant
2148,4bab8c25f964a5206ab23ae3,Happy Wok,797,Chinese Restaurant
2149,4addbdd4f964a520926521e3,The Breukelen Coffee House,803,Coffee Shop
2150,4d2c493c849f3704ce3e9941,Carmen's Coffee Cart,719,Food Truck
2151,50359ba1e4b05ec15f1cd52b,Jake's Coffee,810,Coffee Shop
2152,4fbe7d96e4b05cd27a471c22,Rogers coffee shop,1356,Restaurant
2153,4ce3dada2407a1cdc14850d0,Coffee Cart At Livingston & Boerum,880,Food Truck
2154,4bc8ffd9fb84c9b67c491a3e,Bergen Pizza,930,Pizza Place
2155,4f3298b919836c91c7e73fc8,Purity Restaurant At Prospect Heights,313,Food
2156,4b2973f1f964a520229f24e3,Fulton Thai,783,Thai Restaurant
2157,4ad8d0e5f964a520f11421e3,Natural Blend,372,Vegetarian / Vegan Restaurant
2158,41478600f964a520c41c1fe3,Geido,690,Japanese Restaurant
2159,5c55f13fe55d8b002ca9dde3,Stand Coffee,1099,Coffee Shop
2160,4f32134c19833175d60e10ee,Eastern Coffee Co,1181,Coffee Shop
2161,4f32823719836c91c7deae0e,Coffee House,1176,Coffee Shop
2162,4c673e729cb82d7f024593d2,Sapid Indian Restaurant,335,Indian Restaurant
2163,4c7318bd57b6a143386dc7cc,King Chef,547,Chinese Restaurant
2164,4bf724bb4a67c9280c2a23cf,El Viejo Yayo,1151,Latin American Restaurant
2165,52a3e55b498edb2473ae14cb,Gorilla Coffee,1004,Coffee Shop
2166,50df8236e4b09e22f537c1b9,Pearl Indian Food,757,Indian Restaurant
2167,506ef5e6e4b06f9dbb264036,Tropical Coffee Shop,210,Spanish Restaurant
2168,4e2d97f3b0fbc2edac37c3a1,Wing Luck Restaurant,207,Restaurant
2169,4f3260c919836c91c7d1e640,Belmont Coffee Shop,688,Coffee Shop
2170,4ec4ad6482313b6730005154,Golden Lotus Chinese Restaurant,516,Chinese Restaurant
2171,4f0ce523e4b0354496f59d77,Lucky Star Restaurant,667,Chinese Restaurant
2172,4f4348b719834bc91f55b418,China City Restaurant,536,Chinese Restaurant
2173,5580a9ce498eda267b806bfb,great Wall Chinese restaurant,542,Asian Restaurant
2174,4db1d1f94df03036e8d7bcbf,Joy Garden,973,Chinese Restaurant
2175,52586b6711d294c4b1ca3d9e,Subway restaurant,797,Sandwich Place
2176,4f32113819833175d60d430c,Sun Hing Restaurant,766,Food
2177,4d9f6e7ec22f6ea8f87b1fa8,Tropical Coffe Shop,398,Restaurant
2178,4f32874919836c91c7e0a1c7,Manna Restaurant,507,Food
2179,4c38bd4693db0f470e222292,Mike's Island Grill,746,Caribbean Restaurant
2180,500e0acce4b00fee855a7cad,50 Restaurant & Bakery,749,Caribbean Restaurant
2181,500b42b9e4b000b8d941e424,Shun Jia Chinese Restaurant,746,Chinese Restaurant
2182,4f326fd319836c91c7d7ae42,This and That Restaurant,724,Food
2183,4da0d0369aa4721eec46ed19,Jah Michael's Restaurant,726,Caribbean Restaurant
2184,581293d6d67c6d72cd94e63f,Lebron Restaurant,739,Breakfast Spot
2185,4f43692319834bc91f56a222,Atacuaba Restaurant,755,Food
2186,4e0e4357b61c3fe47801f3a9,Condado Restaurant,561,Latin American Restaurant
2187,4f32608519836c91c7d1cb5b,Hong Li Chinese Restaurant,819,Chinese Restaurant
2188,4d0e554b4f4b2d43fd317849,Yokohama Japanese Restaurant,1013,Japanese Restaurant
2189,4c435e9ff97fbe9a40b6b930,Villa Castillo,918,American Restaurant
2190,4f43be7119834bc91f58a003,Shun Li Chinese Restaurant,814,Chinese Restaurant
2191,4f326f7119836c91c7d7893b,Paradise International Restaurant,839,Food
2192,4f3270d919836c91c7d8154b,Prince Jamaican Restaurant,938,Food
2193,4f323d9d19836c91c7c40e67,Silverspoon International Restaurant,975,Food
2194,4f329ea519836c91c7e971e2,M and M El Buen Sabor Restaurant,1056,Food
2195,4f32390b19836c91c7c241d2,Number 1 Chinese Restaurant,1039,Chinese Restaurant
2196,4f32af0519836c91c7ef960c,Chengs Restaurant,1102,Food
2197,5137d93ce4b0bdfe86f732ab,keiture restaurant,1086,Caribbean Restaurant
2198,4f3279cc19836c91c7db7b50,Newwah Yung Chinese Restaurant,1008,Chinese Restaurant
2199,4e14e35f1f6e29fb7d4b7521,Big Apple Restaurant,767,Spanish Restaurant
2200,579f7057498ed7ece3c795d0,WB Caribbean Restaurant,1143,Caribbean Restaurant
2201,4f3249e219836c91c7c8f532,Lun Hop Restaurant,1209,Food
2202,4dbf5e39fa8cc78a86111d59,ADJ Coffe Shop,1135,Café
2203,4f5fa19be4b0e506038ebb38,Trinidad Restaurant & Bakery,917,Caribbean Restaurant
2204,4df2b5dc483bdb5e1371d6ad,Tasty Delicious Bakery & Restaurant,1115,Bakery
2205,4f3224fa19836c91c7ba8312,Golden Star One Restaurant,1165,Food
2206,55b02e05498ef881a3a44c6d,The Flat's BK Speed Coffee,358,Coffee Shop
2207,4a69c95df964a52008cc1fe3,Oslo Coffee,848,Coffee Shop
2208,45f91993f964a52041441fe3,Gottlieb's Restaurant,269,Diner
2209,587a78ae7ff1e421e3a638a9,Allegro Coffee,1020,Coffee Shop
2210,4a945657f964a520432120e3,Oslo Coffee Roasters,746,Coffee Shop
2211,4bd3e8089854d13a2ce1fe4d,Las Tainas Bar & Restaurant,196,Lounge
2212,5b3cdc52c9a517002c585380,Blue Bottle Coffee,1114,Coffee Shop
2213,44ca1c8af964a520f6351fe3,Gimme Coffee,921,Coffee Shop
2214,4cbf77008db3b60cdb867878,Greens ackermans restaurant,82,Pizza Place
2215,59a02f741755620376920796,Think Coffee,892,Coffee Shop
2216,4ab3ef09f964a5202e6f20e3,La Isla Restaurant,152,Latin American Restaurant
2217,4cb215401463a143b6a2aaa9,The West—Coffeehouse & Bar,764,Bar
2218,4d33b71c2c76a1434f2f7ec7,Zamaan Hookah Bar and Lounge,209,Hookah Bar
2219,4c9e387d46978cfae0699f7f,La Vega Restaurant,875,Latin American Restaurant
2220,4b65fffff964a5208c0d2be3,L Stop Coffee Shop,922,Coffee Shop
2221,45e54b4ef964a5203e431fe3,New Apolo Restaurant,750,Chinese Restaurant
2222,4ba5b31ef964a520ca1c39e3,El Emperador Elias,185,Latin American Restaurant
2223,512997d7e4b0b35362953cb1,OTB,588,Bar
2224,4a297571f964a52093951fe3,Sabrina's Pizzeria,150,Pizza Place
2225,4cf445586c29236a8b5975a2,Mei Wei Restaurant,156,Chinese Restaurant
2226,4e9d8012d3e31270c8eeb7b1,Moto Coffee Window,321,Café
2227,3fd66200f964a5207feb1ee3,Diner,739,Diner
2228,4f32a5c019836c91c7ec22b3,Aldos Coffee Shop,378,Coffee Shop
2229,5b0d4bb735811b002ca21a75,Champion Coffee,1134,Coffee Shop
2230,4f32abf419836c91c7ee752d,"Williamsburg Pizza and Restaurant, Greens Pizza",168,Pizza Place
2231,3fd66200f964a5206bf11ee3,M Shanghai Bistro,656,Chinese Restaurant
2232,4bd1ace4462cb7137b96da07,Vecino Pizzeria & Restaurant,662,Latin American Restaurant
2233,4a655d46f964a52086c71fe3,La Flor del Canario Restaurant,540,Spanish Restaurant
2234,50c34691498eb4ce466918be,NBR Bridge and Coffee Run,445,Athletics & Sports
2235,4f324bc019836c91c7c9b16e,Itzu's Kosher Restaurant,189,Food
2236,4554c3b0f964a520113d1fe3,Juliette,1090,French Restaurant
2237,5b0709272f97ec002c9bf61c,Stand Coffee,771,Coffee Shop
2238,4cba7794f50e224b993cf4fb,Coffee Circle,1033,Café
2239,4ccc6d142b889c74ed3ba35c,Beverly's Coffee,745,Coffee Shop
2240,4b3a1ffef964a520616125e3,Terry's,154,Breakfast Spot
2241,474d9e49f964a520ad4c1fe3,Mexico 2000,262,Taco Place
2242,4f323ec419836c91c7c485c9,El Amigo Restaurant,222,Food
2243,4bd756025cf276b0b8089b00,Bettes Window Coffee,709,Coffee Shop
2244,4ee2482230f87dc0a6b9f001,Mike's Coffee Shop,656,Coffee Shop
