v_name,v_cat,avg_dist_2_neighborhood,cnt_near_neighborhood,restaurant_id
Xing Xing Chinese Restaurant,Chinese Restaurant,526.0,1,4e4e41d2bd4101d0d7a61e59
Golden Lee Chinese Restaurant,Chinese Restaurant,508.0,1,4e4e41cdbd4101d0d7a61ddb
Buona Pizza Restaurant,Pizza Place,852.0,1,53d4547c498e216603c46eea
Bonjuk Korean Traditional Porridge Restaurant,Korean Restaurant,99.0,1,4ca67385b7106dcb6e3b5ea5
Coffee Factory,Coffee Shop,173.0,1,57a5e2d2498eefe2db3968f1
White Noise Coffee Co.,Coffee Shop,808.0,1,585dec7e8f0be461c0d464f9
Korean BBQ Restaurant,Korean Restaurant,171.0,1,4c0065eead15a5934ce08d73
Mekong Thai & Vietnamese Restaurant,Vietnamese Restaurant,322.0,1,4b3955c8f964a520da5a25e3
Geo Si Gi Restaurant,Korean Restaurant,105.0,1,4c7ad3dda86837048bee144d
Golden Gate Chinese Restaurant,Chinese Restaurant,67.0,1,4b64d974f964a520ced42ae3
병천자매순대 (Byun Chung Soon Dae Restaurant) (Byun Chung Soon Dae Restaurant),Korean Restaurant,316.0,1,51c612d9498e52a02241e27b
Coffee Monster,Coffee Shop,254.0,1,5b7c5477a5a31500390e8c95
152-12 Northern Blvd Chinese Restaurant,Chinese Restaurant,97.0,1,4e4dd8e2bd41b76bef941b37
You-Chon Korean Restaurant,Korean Restaurant,322.0,1,4b8dc17ff964a520370c33e3
Tong Sam Gyup Goo Yi Restaurant,Korean Restaurant,901.0,2,4bd3578041b9ef3b05f0ffe5
Good Coffee & Tea,Coffee Shop,1048.0,1,590de5590a464d19ef59c909
Emone Korean Family Restaurant,Korean Restaurant,317.0,1,5078a6d6e4b065f1dcd66110
Coffee Monster,Café,819.0,1,57a240bc498e6a2fd7d005c6
Sunrise Coffee Shop,Diner,982.0,1,4c10ed766b7e2d7f70592835
Mea So Eve Restaurant,Food,151.0,1,4f321dc419836c91c7b78c08
Jeun Ju Korean Restaurant,Korean Restaurant,175.0,1,54669f6d498e9e9b900a1353
Incheon Restaurant Corp,Food,900.0,2,4f328b3e19836c91c7e22195
Well Being Family Garden Korean BBQ Restaurant,Korean Restaurant,198.0,1,55e7cebe498ef6a7603af18f
Sho Bu Restaurant,Food,227.0,1,4f32737319836c91c7d914f1
Sarangbang Restaurant,Korean Restaurant,228.0,1,527be2ea11d2b0bb83f62505
Steve's Coffee Shop,Coffee Shop,802.0,1,4bfbb14c565f76b0f8ce05db
Chang's Family Restaurant,Korean Restaurant,227.0,1,54dc083f498ee52f03654249
O S Restaurant,Food,270.0,1,4f32381019836c91c7c1dd5c
Space Coffee House,Coffee Shop,903.5,2,575fe7d1498eea58ff0c711d
Sweets Bakery Cafe,Chinese Restaurant,863.0,1,4c35fd6e16adc928439fc79c
신정갈비 | ShinJung Galbi (ShinJung Galbi),Korean Restaurant,687.0,1,50f5d02ce4b02d5a47a1dbce
Jjds Restaurant,Food,306.0,1,4f43e60219836ed001912166
X-tra Cheese Pizzeria & Restaurant,Pizza Place,507.0,1,4e4dd8e4bd41b76bef941b5e
Jeon Ju Restaurant,Korean Restaurant,321.0,1,4ccc4936ba79a1cde41a3acb
KumGangSan,Korean Restaurant,1212.0,1,4aa5ae46f964a520264920e3
mail garden restaurant,Korean Restaurant,826.0,1,533ca3af498e4e5727380761
Shin Myung Dong Noodle,Korean Restaurant,485.0,1,4d8e27c3c479a35dca193f97
Han Joo,Korean Restaurant,266.0,1,4ad3bfabf964a52016e620e3
SUBWAY,Sandwich Place,992.0,1,4ce9b903f1c6236aed1f67f0
Kum Sung Chik Naengmyun,Korean Restaurant,225.0,1,4baeabe6f964a52037cd3be3
El Recuerdo Restaurant & Bakery,Bakery,867.0,1,4cf2e2ed1d18a14301dc5cec
New Asian Restaurant,Chinese Restaurant,587.0,1,51cf18b8498ede5bd40ba6e2
One Point Five Restaurant,Food,648.0,1,4f44707919836ed001941ba1
160-26 Northern Blvd Korean Restaurant,Korean Restaurant,646.0,1,4e4deb17bd41b76bef955339
146-13 Northern Blvd Korean Restaurant,Korean Restaurant,661.0,1,4e4dd8e3bd41b76bef941b48
Yuraku Restaurant,Japanese Restaurant,709.0,1,4f32abee19836c91c7ee7282
Ondal Korean Restaurant,Korean Restaurant,720.0,1,4e4deb15bd41b76bef955312
Jade Restaurant,Food,714.0,1,4f326b9519836c91c7d61302
Golden Door Restaurant,Pizza Place,782.0,1,4f32ac2f19836c91c7ee8abb
Luigi's Restaurant & Bar,Italian Restaurant,803.5,2,4c450fae74ffc928328676cc
Cheung Khei Chinese Restaurant,Chinese Restaurant,667.0,2,4d1677796d103704665730bd
Namaste Restaurant and Cafe,Indian Restaurant,474.0,1,55d68c1b498ecf05fa196fe1
Jian On,Chinese Restaurant,732.0,1,4cb337c21463a143efe7b2a9
Laziz Restaurant,Pakistani Restaurant,439.0,1,56e48a7d498e87269a9fcdba
Masala 2 Wok,Asian Restaurant,859.0,2,4bb52e681344b713e3f99b04
Sunshine Grill & Restaurant,Indian Restaurant,609.0,1,51d84192498ea979a3c4f13d
Mehfil Indian Restaurant,Indian Restaurant,586.0,1,4e4e3e1ebd4101d0d7a5c250
Great Wall,Chinese Restaurant,453.0,1,4c801dd02f1c236ab8c62343
Villa Margherita Italian Restaurant,Italian Restaurant,750.0,1,4e4df8ffbd4101d0d79f630e
Marcellas Pizza,Pizza Place,534.5,2,4c82dc47d34ca143eca63080
SUBWAY,Sandwich Place,856.5,2,4c40867fe26920a125005de7
Santoor Indian Restaurant,Indian Restaurant,542.0,2,4b787c49f964a5209cd12ee3
Jonathan's Restaurant,New American Restaurant,867.5,2,4e4dfb31bd4101d0d79f8e64
Mumbai Xpress,Indian Restaurant,571.0,1,4c0c01e0bbc676b00d6b4cd5
The Greek Family Restaurant,Greek Restaurant,672.5,2,4d892bfc99c2a1cda90176d7
Hong Kong Restaurant,Chinese Restaurant,674.0,1,4b8601a1f964a5203f7d31e3
Seafish Market Seafood Restaurant,Seafood Restaurant,822.0,2,4e433d64fa76eeb2dab5b4be
El Palo Bar & Restaurant,Spanish Restaurant,719.0,2,4ee387a1b634710b8a08aef6
Gaby's Pizza,Pizza Place,554.0,1,49f6ee4bf964a520626c1fe3
Coffee Direct,Gourmet Shop,661.0,2,4edccf17e300851bfc59c7ad
Safari Carribean American Restaurant,Caribbean Restaurant,652.5,2,572539e2498e0bb2afa6c333
Elena's 43,Latin American Restaurant,830.0,2,4bd39f8dcaff9521526fd5f0
New Ho Wah,Chinese Restaurant,719.0,2,4e4dfb24bd4101d0d79f8cf5
Julissa Restaurant,Food,668.0,2,4f320d0e19833175d60ba08d
Rajdhani Indian Restaurant,Indian Restaurant,667.0,1,4f580c1be4b0bdfd0e7e8102
Friends Restaurant,Caribbean Restaurant,1077.5,2,4eb5c51129c212fb6c905d01
La Estrella Restaurant,American Restaurant,990.0,2,4f32039319833175d609c6bb
Xin Xing Chinese Restaurant,Chinese Restaurant,1018.5,2,550633de498e138fa83fbbb5
Braddock Indian Restaurant,Indian Restaurant,1221.0,1,52bc7fa4498ea7416c579383
Number One Chinese Restaurant,Chinese Restaurant,572.0,1,4f32982919836c91c7e70a30
Sunshine Restaurant Food & Catering Inc,American Restaurant,1002.5,2,4b3e3aedf964a520d89925e3
Sagar Sweets and Restaurant,Indian Restaurant,607.0,1,4f44d0f619836ed00196b6a9
Foo On Restaurant,Chinese Restaurant,797.0,1,4b54a474f964a5205ac427e3
St. John's University Hostel,Hostel,580.0,1,4b4e0bd9f964a52076df26e3
Roti Corner Restaurant,Caribbean Restaurant,642.0,1,4bfeac89cdfbef3b7355323e
El Coyote Mexican Restaurant,Mexican Restaurant,513.0,1,4f3299bc19836c91c7e7a198
Rocoto Restaurant,Peruvian Restaurant,521.0,1,50ccf2a1e4b0ed7c3c147d20
Sun Shine Restaurant,Indian Restaurant,1010.5,2,4e4e3e21bd4101d0d7a5c2a8
Halal Chinese Kitchen,Chinese Restaurant,1002.5,2,4c20ec904889a5932f262720
The New Apple Restaurant,Food,1005.5,2,4f3287fd19836c91c7e0e8e9
Dai Hing Garden Chinese Restaurant,Chinese Restaurant,1000.0,1,4e4ce247bd413c4cc66cf12a
Sunshine Grill and Restaurant,Indian Restaurant,1027.5,2,4c66f1ac8e9120a1b266d964
Scarlet Ibis Restaurant And Bar,Bar,1089.0,1,4e4df9dbbd4101d0d79f72b3
Kaieteur,Caribbean Restaurant,796.0,1,4e416b4be4cd432464370733
Marinez Restaurant,Restaurant,1014.0,1,4e4cd79ebd413c4cc66c9989
Eagle Lounge Restaurant & Bar,American Restaurant,1049.0,1,4e4ce23cbd413c4cc66cf0c7
La Colonial Restaurant,French Restaurant,1046.0,1,4e4ce17cbd413c4cc66cea61
La Gaviota Bar Restaurant,Food,1092.0,1,4f32722119836c91c7d893b1
"Elegant Restaurant Equipment & Supplies, Inc.",Food Service,1146.0,1,5837260914250b703be604e4
"Elegant Restaurant Equipment & Supplies, Inc.",Food Service,1146.0,1,58377307de0cbc3f3395c4b4
Lake Pavilion Restaurant,Chinese Restaurant,228.0,1,4f844c6fe4b0059705cb042c
Asian Gourmet Restaurant,Asian Restaurant,175.0,1,4bec7befb68520a1fb301287
Kan Wah Restaurant,Chinese Restaurant,124.0,1,4cd9ba4e3b85a35da4062e9d
Skyview Coffee,Coffee Shop,816.0,1,59efbdb20457b7031f0e8963
Happy Garden Restaurant,Chinese Restaurant,176.0,1,4ba94febf964a520c71d3ae3
Phil & Son's Pizzeria,Pizza Place,117.0,1,4bc10798abf495211067c093
Bravo Pizzeria & Restaurant,Pizza Place,470.0,1,5a3a798cc4df1d7baf919094
Lao Dong Bei Restaurant,Asian Restaurant,1063.0,1,50baa66fe4b071a4baf74d56
Korean Restaurant,Korean Restaurant,661.0,1,4e4dc179bd41b76bef929f9e
Mango's Restaurant,Indian Restaurant,433.0,1,4a215243f964a520d17c1fe3
Liang You Restaurant,Chinese Restaurant,770.0,1,55f452e5498e029f675346cd
Student Biryani & Grill Restaurant,Indian Restaurant,787.0,1,4e4cdfa3bd413c4cc66cdbd6
Golden Palace Restaurant,Chinese Restaurant,1098.0,1,4b9db9e8f964a52007bc36e3
Kabul Kabab,Middle Eastern Restaurant,1046.0,1,4bca3c14fb84c9b60bc31c3e
DJDB Restaurant (Shanghai),Chinese Restaurant,854.0,1,4bcb2c000687ef3b701cddcc
Pierrot Restaurant,Food,865.0,1,4f32b60219836c91c7f22f05
Ygh Restaurant,Food,872.0,1,4f32aba119836c91c7ee5512
Tieling Restaurant,Asian Restaurant,845.0,1,530a492b498e679259930138
J B Restaurant Entertainment,Food,875.0,1,4f32190a19836c91c7b59964
Kim Sung Restaurant,Food,878.0,1,4f328b0019836c91c7e20a60
Spicy Girl Restaurant,Chinese Restaurant,855.0,1,524f5a98498ed282654239fc
He Nan Restaurant,Food,868.0,1,4f32464519836c91c7c7862a
Double Dragon Restaurant,Food,949.0,1,4f32751c19836c91c7d9b5a4
New Shere Punjab Restaurant & Sweets,Indian Restaurant,949.0,1,4e4cdfaebd413c4cc66cdc40
T&T Restaurant,Chinese Restaurant,899.0,1,4e44630a1f6e0a1ba5dd4e21
Deng Ji Restaurant,Chinese Restaurant,954.0,1,55abc90a498ef4aa73d61bf6
Good Century Restaurant,Food,1027.0,1,4f324a4e19836c91c7c91f5a
Bownie Restaurant,Indian Restaurant,1009.0,1,4e29b5b38877f9158a824ef2
Subway Restaurant,Sandwich Place,1015.0,1,50072f2ee4b092ccf2b78fcc
East North Food Culture (Northeast Restaurant),Chinese Restaurant,866.0,1,4b590c13f964a5200f7a28e3
Pop's Diner,Diner,1020.0,1,4ffee165e4b0302c9ba75a62
Good Fortune Restaurant,Chinese Restaurant,886.0,1,517d47f1e4b04f1b6e2f03f3
Yi Lan Halal Restaurant,Chinese Restaurant,970.0,1,4d93dd049892a1cd99799569
East Manor Restaurant,Dim Sum Restaurant,882.0,1,4b0ebc4df964a520545a23e3
Dante Restaurant,Italian Restaurant,200.0,1,4e4dc094bd41b76bef9292dd
Sodana Coffee House,College Cafeteria,586.0,2,51903574498ee6695a11c712
Juicy Bakery & Coffee Shop,Bubble Tea Shop,184.0,1,56055d80498e414d7f14dfb9
Fortuna Seafood Restaurant,Seafood Restaurant,223.0,1,4f321f0519836c91c7b81380
Zoilita's Bakery & Restaurant,Spanish Restaurant,1043.6666666666667,3,4e187f52b0fb8567c66d001b
Empire Chinese Restaurant,Chinese Restaurant,663.0,1,507ca432e4b07db108d8caaa
Chef's Garden,Chinese Restaurant,643.0,1,4bd8e0dae914a5930afa54fa
Seven Stars Chinese Restaurant,Chinese Restaurant,923.0,2,4b61d128f964a520d1242ae3
Hunan Chinese Restaurant,Chinese Restaurant,38.0,1,4b8af3d2f964a520ef8a32e3
New Metro Coffee & Restaurant,Coffee Shop,1232.0,2,4e91bccc49013919db4ff12b
Brooklyn Bagel & Coffee Co.,Bagel Shop,934.5,2,43519800f964a520b8281fe3
New York City Bagel & Coffee House,Bagel Shop,1119.5,2,557f6fdc498e0405d0f5cafe
La Gata Golosa Colombian Restaurant,South American Restaurant,809.5,2,54924902498e8683beb55bda
Tacos Mexico Restaurant,Mexican Restaurant,1059.5,2,4adfa2e7f964a520607c21e3
Restaurant Nostaglia,Food,898.5,2,4f32613119836c91c7d2104c
American Coffee Shop,Coffee Shop,1044.5,2,4d8cdb8aca75b60cde9cdba8
Monte Bar & Restaurant,Italian Restaurant,361.0,1,4cb63b2fe262b60cde716de0
Copacabana Brazilian Restaurant,Brazilian Restaurant,639.0,1,4c4f33b824edc9b633ab4ebb
Kinship Coffee,Coffee Shop,1107.0,2,598f57a2112c6c6640b0793f
Sanfords Astoria,American Restaurant,500.0,1,4620e16df964a52087451fe3
RaR Bar,Bar,407.0,1,4a842f0ef964a520ddfb1fe3
NYC Love Street Coffee,Coffee Shop,1135.0,2,4eee25d19911d70cb8981e4e
Michael's Restaurant,Diner,882.0,2,49fc8121f964a520ad6e1fe3
Izvori Grocery and Restaurant,Deli / Bodega,119.0,1,4f32a98519836c91c7ed8c03
Astoria Coffee,Coffee Shop,785.5,2,53531882498ed9d4590d5b4b
Ecuadorian Food Restaurant Corp,South American Restaurant,1327.5,2,4b4d1c9bf964a5206dcb26e3
Subway,Sandwich Place,569.0,1,4b2937f6f964a520269b24e3
Patina Restaurant Group,Conference Room,164.0,1,50363fbfe4b0a45ed31af155
Sun Wah Restaurant,Chinese Restaurant,573.0,1,4b79e4a0f964a520cd182fe3
El Mariachi Restaurant,Mexican Restaurant,874.5,2,4b5b24bcf964a5203ce628e3
Mirela's Coffee Shop,Coffee Shop,775.0,2,4b507264f964a520862327e3
No. 1 Kitchen,Chinese Restaurant,1023.0,1,4a9f10dff964a520613c20e3
Osaka Japanese Restaurant,Sushi Restaurant,362.0,1,4a86ffb1f964a520090220e3
Wheat & Coffee,Convenience Store,593.0,1,558a9f58498e3f5501506d96
Dorel Coffee Shop,Coffee Shop,649.0,1,537ddd23498e352d65d1933a
Aliada Restaurant,Greek Restaurant,467.0,1,4a90aa10f964a520071920e3
East Garden,Chinese Restaurant,617.0,1,4b661e96f964a520bc142be3
Rio Grande Restaurant,Buffet,957.0,1,58364bfa2f91cb61f49185df
36th Avenue Coffee Shop,Coffee Shop,780.0,1,51bb483e498e6e8085df0018
Eastern Chinese Restaurant,Chinese Restaurant,439.0,1,4bbf5a9a85fbb7131c057267
Astoria Restaurant Supply Store,Miscellaneous Shop,484.0,1,4b7ef960f964a520800d30e3
Sunrise Chinese,Chinese Restaurant,729.0,1,4b8f1064f964a520494733e3
Aldo's Pizzeria & Restaurant,Italian Restaurant,1013.5,2,4cb21cebdb32f04db2a7cd4d
Gino's Pizzeria & Restaurant,Pizza Place,778.0,2,4b9c43bdf964a5202e5a36e3
Lindenwood Diner,Diner,938.0,1,4b6e39cdf964a520d2b22ce3
Win Hou,Chinese Restaurant,334.0,1,4b9e559af964a520c4da36e3
Toribio Spanish Restaurant,Spanish Restaurant,410.0,1,4e9865f84901ee0ca4ba8e70
La Villa,Pizza Place,364.0,1,4bb6dd862ea19521855dac2f
Good Taste,Chinese Restaurant,1081.5,2,4c5de5a285a1e21e32db5a11
Starbucks,Coffee Shop,834.5,2,4a9efc7af964a520103c20e3
New Carnival Chinese Food,Chinese Restaurant,783.0,2,4b661f63f964a520e6142be3
Romano's Pizzeria & Restaurant,Pizza Place,893.0,2,4d7fbb4c3633a0931ab3959d
D&B Chinese and Thai Restaurant,Thai Restaurant,795.5,2,58914fb44ca49b2956992f44
SUBWAY,Sandwich Place,756.0,2,4fdcfb4ce4b07b2b86b6dfdb
Golden Way Thai & Chinese Restaurant,Chinese Restaurant,997.0,2,51e881db498e43610df019ab
G's Restaurant & Bar,Caribbean Restaurant,525.0,2,52b6f636498ebf42948e89c6
Island Taste,Cocktail Bar,1080.0,1,4f752b3fe4b09b101298536e
Henrica's Restaurant And Lounge,Caribbean Restaurant,557.0,2,4fde48afe4b0b4dd29a80328
Caribbean Soul Restaurant Rooftop & Lounge,Restaurant,788.0,1,5a89d1cf356b4940466cc0fc
King Wok,Chinese Restaurant,1122.0,1,4e0ea4d4c65ba20da222fc22
SUBWAY,Sandwich Place,539.5,2,4d667455e07aa35de30ba98f
Dora's Restaurant,Restaurant,631.5,2,57b1e5f5cd10284b64a7e77a
Big D's Old Harbor Restaurant,Caribbean Restaurant,815.0,1,4e4e3ddcbd4101d0d7a5bb21
Da Dong Chinese Restaurant,Chinese Restaurant,1067.0,1,4cafc87b75ebb60c204abfad
c & j jamaican restaurant,Caribbean Restaurant,800.0,2,543024d9498ea11026e7f349
BJ's Restaurant & Brewhouse,American Restaurant,1073.5,2,57f2ed55498ecd15c2f30f40
Gookies Chinese Restaurant,Chinese Restaurant,831.0,1,4dde7d14b0fbc2c4ef04138b
Ming Feng,Chinese Restaurant,990.0,1,4e4e3dddbd4101d0d7a5bb41
Justin's Restaurant,Restaurant,565.0,2,4cc230281e596dcbb53bc167
Dream Restaurant,American Restaurant,743.0,1,50fd3e52e4b052c5a70375d5
Twin Ponds Restaurant & Bakery,Bakery,798.0,1,4e4e3ddbbd4101d0d7a5bb0b
Home Chef Restaurant & Catering,Caribbean Restaurant,858.0,1,564a27ec498e3443d57ec3a8
Annie's Caribbean Restaurant,Restaurant,875.0,1,58ad6aaf2f91cb69fdfe5f72
Kim's Chinese Restaurant,Chinese Restaurant,1025.0,1,4e4e3de0bd4101d0d7a5bba5
Tropical Palm Restaurant,Food,990.0,1,4f43c5c419834bc91f58c2a8
De Xin Chinese Restaurant,Chinese Restaurant,1087.0,1,4e4e3ddebd4101d0d7a5bb69
Jamaica Breeze,Caribbean Restaurant,826.0,1,51368f29e4b0349e2a7a408d
J&D Pizzeria & Restaurant,Pizza Place,693.6666666666666,3,4b3a5633f964a520f96425e3
Fu Ying Chinese Restaurant,Chinese Restaurant,493.0,2,4c8aa1b63dc2a1cd0ca9ae32
D'Angelo's Italian Pizzeria & Restaurant,Pizza Place,1029.0,4,4b68dab4f964a52043902be3
Miller's Ale House - Queens,Sports Bar,728.3333333333334,3,513502cbe4b0feed3fa72299
Tandoor Restaurant,Indian Restaurant,572.5,2,4b788de5f964a52063d62ee3
Sabor Latino Restaurant,South American Restaurant,1327.5,2,4c98dcf4f419a0935f497388
"Restaurante ""El Argentino""",Argentinian Restaurant,850.5,2,565235a2498ef3cf444cfe79
Starbucks,Coffee Shop,583.0,1,4be18cca8e2962b57d589b0a
New Taste Chinese Restaurant,Chinese Restaurant,865.5,2,4c320798ed37a59388256b03
Gloria Jean's Coffees,Coffee Shop,986.5,2,4c793956794e224ba19d6428
Long Island Jewish Forest Hills Hospital,Hospital,827.6666666666666,3,4b7d6f3df964a52009be2fe3
Emerald Restaurant,Seafood Restaurant,495.0,2,4d2f909696fe6ea8152f0d44
Cho-sen Garden,Chinese Restaurant,549.5,2,4bafdd63f964a5202f273ce3
L&K Chinese Restaurant,Chinese Restaurant,887.0,2,4c3292ae66e40f4773cac68b
Damari Coffee Shop,Coffee Shop,1137.5,2,4f32200b19836c91c7b88087
Lucky Fan Shun Chinese Restaurant,Chinese Restaurant,986.3333333333334,3,4c2f68c416adc9288975bd9c
Fortuna,Eastern European Restaurant,895.3333333333334,3,4b774f61f964a520f6902ee3
Kai Fish Market & Restaurant,Seafood Restaurant,698.0,3,4d82d7c799b78cfa5863941f
Sushi Island,Sushi Restaurant,1095.0,1,4b64ea6ef964a52085d92ae3
Haifa Middle Eastern Restaurant,Falafel Restaurant,706.3333333333334,3,5c13fbb6065ef5002c4a3607
Tomo Japanese Cafe,Japanese Restaurant,996.0,1,4c3b4ae416cb2d7f8b9c02a9
Tasty & Co,Chinese Restaurant,592.5,2,4edac00e0aaf49e02a0e2f73
Double Chinese Restaurant,Chinese Restaurant,585.5,2,4ba68c57f964a520395d39e3
Registan Restaurant,Food,755.3333333333334,3,4f328f8919836c91c7e3c5c3
Panda Garden Chinese,Chinese Restaurant,581.5,2,4e4d0d2fbd413c4cc66e416c
Micelli Restaurant,Italian Restaurant,449.5,2,4f32719d19836c91c7d86179
Chuang Chef Chinese Restaurant,Chinese Restaurant,625.0,2,4e4d0d2abd413c4cc66e4138
Park Side,Italian Restaurant,590.5,2,4b808501f964a5207b7930e3
Maurya Banquet Hall & Restaurant,Event Space,598.0,2,52dbf442498ed47161caffa9
Bonsai in Hokkaido Japanese Restaurant,Japanese Restaurant,589.5,2,4f32136619833175d60e1b61
Massandra Restaurant,Eastern European Restaurant,444.5,2,4c9ea4f42fb1a14398cfec40
Maca Peruvian Restaurant,Peruvian Restaurant,1170.0,2,55f5a89d498e01edf413c05e
El Gran Chimi Deli & Grill,Restaurant,893.0,2,59306292588e36285e1c50b7
Olive Tree Restaurant,American Restaurant,481.5,2,5308ed74498e1af14d2f7ed3
Subway,Sandwich Place,602.5,2,4d062acd9d33a1439dcfc478
Mamita's Restaurant,Caribbean Restaurant,1178.5,2,4d3ccaf93ec9a35d37f84b81
Sabor Dominicano Restaurant,Food,426.5,2,4f3223b519836c91c7ba0093
Mado Japanese Restaurant,Japanese Restaurant,583.5,2,4f4389f219834bc91f5764bf
J.C. Garden,Chinese Restaurant,446.5,2,4e44839cd4c02cf15f63fd5a
Manuelito Restaurant,Restaurant,603.5,2,4e4d0d34bd413c4cc66e41a3
Paraiso Colombiano Restaurant,Latin American Restaurant,573.5,2,4c4262fbce54e21eb0ab0c1a
Corona Pizza (Il Forno),Pizza Place,602.0,2,4bb62fe946d4a593e1d3c5c0
Pollo Latino Bar Restaurant,Food,853.0,1,4f32553819836c91c7cd6391
Dragon King Chinese And Japanese Restaurant,Chinese Restaurant,999.6666666666666,3,4b526601f964a520587b27e3
Salute,Middle Eastern Restaurant,989.3333333333334,3,4bc1155974a9a5931253d1f6
J Ds Restaurant,Food,537.5,2,4f325dee19836c91c7d0ca57
New Kim Restaurant,Chinese Restaurant,402.0,1,530a8a73498ec07e6f537023
Ciro's Italian Restaurant,Pizza Place,405.0,1,4c4b60c7c668e21ec867f9f9
Tiberio's Italian Restaurant,Italian Restaurant,418.0,1,4c6c653be13db60c34fdd5b1
New Kim Restaurant,Chinese Restaurant,407.0,1,4f438c0c19834bc91f576fbe
O'Sake Japanese Restaurant,Japanese Restaurant,313.0,1,4c1868bb50389c74257fb3cf
Big Apple Chinese Restaurant,Chinese Restaurant,458.0,1,593433d2b8fd9d08ebe34a22
Margarita Restaurant & Bar,Restaurant,823.0,2,55c5d24e498e156e987d3cc5
"Springfield Gardens, NY",Neighborhood,535.5,2,4debb4fb52b11677f05c0b1c
Organo Gold McCafe Coffee,Coffee Shop,518.5,2,535e85ff498e603f309718d7
Ted Cayer's Coffee,Café,670.0,2,52f35df8498e86d3e4230b0a
Mama Maria's Pizzeria & Restaurant,Pizza Place,509.5,2,4e4e3de6bd4101d0d7a5bc4d
Jamaican Flavors Restaurant,Caribbean Restaurant,956.6666666666666,3,4d3206725017a093183c459b
Breezes Island Grill Restaurant and Lounge,Lounge,834.3333333333334,3,58d5e483abc6d63cd1e4dd6e
Foo An Chinese Restaurant,Chinese Restaurant,514.5,2,4e4e3de1bd4101d0d7a5bbb0
Pa-Nash Eurosoul,Caribbean Restaurant,754.6666666666666,3,52d0cb3511d271f8bcf46c1f
4US pizzeria and restaurant.,Pizza Place,638.0,2,5409e3be498eadd8be5368ef
Staunton's Peruvian Restaurant & Bar,Restaurant,720.0,1,4cc8c98ebfe1f04df3560a75
Blue Sky Chinese Restaurant,Chinese Restaurant,729.0,1,4d8528cf81fdb1f75a2e0cc0
MM Coffee Shop,Coffee Shop,715.0,1,4f32b24019836c91c7f0c486
Nerons Pizzaria,Pizza Place,1071.0,1,4d8b69e126a36ea8c3bb08ae
Cara Mia Restaurant,Italian Restaurant,463.0,1,4bdcdd7c462b2d7fd0b7113c
Brook House Restaurant And Ice Cream,Restaurant,786.0,2,4fc6f922e4b074a6795855b5
Yojoa Bar and Restaurant,Food,833.0,2,4f32373c19836c91c7c18bf9
Anthony's Italian Restaurant,Italian Restaurant,839.0,1,4c38aa2a0a71c9b6d10841c9
Vito's Pizza,Pizza Place,759.0,1,4c7a8879278eb7135a2b5a80
Sevan Armenian Restaurant,Mediterranean Restaurant,772.0,1,502ecfe5e4b0b025942ec165
Hibiscus Restaurant and Bar - Queens Village,Chinese Restaurant,798.0,2,5666bf6b498e7532cbf5565f
Golden Star Chinese,Chinese Restaurant,723.0,1,4c6c6656e13db60c8601d6b1
Nonno's Pizzeria Ristorante,Pizza Place,713.0,1,4ba40873f964a520e37938e3
MJ's Pizza,Pizza Place,1058.0,1,4c8165a951ada1cd328a1210
Peking chinese resturant,Chinese Restaurant,793.0,2,4ba81e19f964a520c5cd39e3
The Pine Restaurant,Hotel Bar,310.0,1,4b5498eef964a520d3c127e3
Charo Restaurant,Latin American Restaurant,695.0,1,4b897eabf964a520dc3b32e3
Restaurant Americas,Chinese Restaurant,797.5,2,4e4cdcc0bd413c4cc66cc3a0
Las Delicias Peruvian Restaurant,Peruvian Restaurant,711.5,2,4c6709cd9cedd13a7e7d77a1
Queens Coffee Shop,Deli / Bodega,671.5,2,4beabe5261aca59301178400
Reposteritos Coffee Shop,Coffee Shop,764.5,2,5926f4a5b54618297013f583
Angelo's Pizza & Restaurant,Pizza Place,831.0,2,4b7c363df964a520ce842fe3
El Pasillo Restaurant,Food,914.0,2,4f44e64819836ed0019753c6
Tony's Pizzeria & Restaurant,Pizza Place,860.0,3,4bcb3f9ccc8cd13aa0f2becf
Lucky Star Chinese Restaurant,Chinese Restaurant,708.5,2,4e4cdc7fbd413c4cc66cc12e
La Familia Coffee Shop,Coffee Shop,686.0,2,4e4dcd00bd41b76bef93518f
Restaurante Lima El Pollito Dorado,Peruvian Restaurant,1280.0,1,4bc9095c937ca5934b1ca592
Polanco's Restaurant,Spanish Restaurant,686.5,2,4daa0d7e0cb6a89c6265a89f
Rubio's Cafe,Café,961.0,2,4c1966e86a21c9b6dc8dca97
Momento's Coffee Shop And Pizza,Coffee Shop,1101.6666666666667,3,5243174511d20eca65e41f14
Corona Coffee and Donut Shop,Bakery,810.5,2,4f3236a619836c91c7c15486
